quad,row,xsample,side,ysample,species,tag,gbh03,gbh08,gbh14,stem,x,y,year_08,not new 2008,not new 2014,notes03,notes07,notes08,notes14,code08,code14
V,5,33.1,R,3.2,Black/Northern Pin hybrid,3193,0,161,168.5,1,-166.9,341.8,2010,,,,,,,,
V,5,34.3,R,0.9,Black/Northern Pin hybrid,3194,0,104.2,109,1,-165.7,344.1,2010,,,,,,,,
V,5,42,R,2.1,Black/Northern Pin hybrid,3195,0,48.5,0,1,-158,342.9,2010,,,,,,,,S
V,5,48.7,R,3.3,Black Cherry,3196,0,42,41,1,-151.3,341.7,2010,,,,,,,,
V,5,50.3,R,4.7,White Oak,3197,0,127.5,130.4,1,-149.7,340.3,2010,,,,,,,,
V,5,50.4,R,2,Black Cherry,3198,0,18.3,18.9,1,-149.6,343,2010,,,,,,,,
V,5,53.2,R,2.5,Black Cherry,3199,0,38.7,37,1,-146.8,342.5,2010,,,,,,,,
V,5,53.2,R,4.3,Pignut Hickory,3200,0,101.5,104.6,1,-146.8,340.7,2010,,,,,,,,
V,1,6.4,R,0.4,Autumn Olive,3279,0,11,14.5,1,-193.6,304.6,2010,,,,,,,,
V,3,96.4,R,4.2,Witch Hazel,3280,0,11.5,6.4,1,-103.6,320.8,2010,,,,,,,,R
V,2,0,R,0.4,Black/Northern Pin hybrid,3301,0,49.5,54,1,-200,314.6,2010,,,,,,,,
V,2,0,R,1.7,Black/Northern Pin hybrid,3302,0,36.4,37.8,1,-200,313.3,2010,,,,,,,,
V,2,5.9,R,0.1,Black/Northern Pin hybrid,3303,0,42.7,45,1,-194.1,314.9,2010,,,,,,,,
V,2,10.7,R,0.8,Black/Northern Pin hybrid,3304,0,142.2,146.2,1,-189.3,314.2,2010,,,,,,,,
V,2,31.5,R,0.9,Black Cherry,3305,0,20.9,23.9,1,-168.5,314.1,2010,,,,,,,,
V,2,37.1,R,0.9,Black Cherry,3306,0,21.8,21.5,1,-162.9,314.1,2010,,,,,,,,
V,2,39.8,R,0.6,Pignut Hickory,3307,0,83.1,82.8,1,-160.2,314.4,2010,,,,,,,,
V,2,43.6,R,1.8,Black Cherry,3308,0,24.5,25.4,1,-156.4,313.2,2010,,,,,,,,
V,2,49.6,R,2.4,Black Cherry,3309,0,27,29.5,1,-150.4,312.6,2010,,,,,,,,
V,2,52.1,R,1.7,Black Cherry,3310,0,14.2,12.3,1,-147.9,313.3,2010,,,,,,,,
V,2,53.2,R,2.2,Black Cherry,3311,0,19.4,0,1,-146.8,312.8,2010,,,,,,,,DL
V,2,53.4,R,3.4,Black Cherry,3312,0,33.4,34.4,1,-146.6,311.6,2010,,,,,,,,
V,2,56.8,R,1.2,Black Cherry,3313,0,44.1,44.2,1,-143.2,313.8,2010,,,,,,,,
V,2,56.8,R,3.1,Black Cherry,3314,0,17.5,18.2,1,-143.2,311.9,2010,,,,,,,,
V,2,60.1,R,2.2,Serviceberry,3315,0,18.1,18,1,-139.9,312.8,2010,,,,,,,,
V,2,65.5,R,2.2,Pignut Hickory,3316,0,108.7,110,1,-134.5,312.8,2010,,,,,,,,
V,2,69.7,R,1.5,Black Cherry,3318,0,51.3,49.5,1,-130.3,313.5,2010,,,,,,,,
V,2,72.4,R,1.1,Witch Hazel,3319,0,15.5,16,1,-127.6,313.9,2010,,,,,,,,
V,2,75.4,R,1,Witch Hazel,3320,0,12.2,12.1,1,-124.6,314,2010,,,,,,,,
V,2,82.3,R,2.5,Black Cherry,3321,0,32.8,0,1,-117.7,312.5,2010,,,,,,,,
V,2,83.4,R,2.3,Witch Hazel,3322,0,12,12.3,1,-116.6,312.7,2010,,,,,,,,
V,2,84.6,R,0.7,Pignut Hickory,3323,0,22.4,0,1,-115.4,314.3,2010,,,,,,,,
V,2,86,R,3.7,Black Cherry,3324,0,27,27.7,1,-114,311.3,2010,,,,,,,,
V,2,86.4,R,2,Witch Hazel,3325,0,26.5,29.5,1,-113.6,313,2010,,,,,,,,
V,2,89.2,R,3.4,Witch Hazel,3326,0,20.6,21.4,1,-110.8,311.6,2010,,,,,,,,
V,2,91,R,1.6,Witch Hazel,3327,0,13.3,0,1,-109,313.4,2010,,,,,,,,
V,2,93.7,R,4.5,Black Cherry,3328,0,40.5,52.7,1,-106.3,310.5,2010,,,,,,,,
V,2,98,R,3.8,Black Cherry,3329,0,23.6,25.5,1,-102,311.2,2010,,,,,,,,
V,2,98,R,1.3,Pignut Hickory,3330,0,39,42.3,1,-102,313.7,2010,,,,,,,,
V,2,98.1,L,1.7,Black Cherry,3331,0,27.7,28.2,1,-101.9,316.7,2010,,,,,,,,
V,2,98.8,L,4.5,Pignut Hickory,3332,0,140.3,144.1,1,-101.2,319.5,2010,,,,,,,,
V,2,95,L,0.3,White Oak,3333,0,63.2,64.2,1,-105,315.3,2010,,,,,,,,
V,2,98.2,L,4.5,Black Cherry,3334,0,13.6,12.7,1,-101.8,319.5,2010,,,,,,,,
V,2,95.4,L,4.6,Black Cherry,3335,0,14.5,16.1,1,-104.6,319.6,2010,,,,,,,,
V,2,92.8,L,3.2,Witch Hazel,3336,0,13.9,14.9,1,-107.2,318.2,2010,,,,,,,,
V,2,92,L,0.9,Black Cherry,3337,0,34.8,36.9,1,-108,315.9,2010,,,,,,,,
V,2,91.3,L,3.9,Witch Hazel,3338,0,12.1,12.5,1,-108.7,318.9,2010,,,,,,,,
V,2,90.2,L,2.9,Black Cherry,3339,0,24.8,25.8,1,-109.8,317.9,2010,,,,,,,,
V,2,89,L,2.2,Witch Hazel,3340,0,12.1,13.2,1,-111,317.2,2010,,,,,,,,
V,2,87.5,L,1.5,Witch Hazel,3341,0,12.8,15,1,-112.5,316.5,2010,,,,,,,,
V,2,86,L,1.5,Witch Hazel,3342,0,13.1,13,1,-114,316.5,2010,,,,,,,,
V,2,82.4,L,0.1,Witch Hazel,3343,0,16.7,17.2,1,-117.6,315.1,2010,,,,,,,,
V,2,81.8,L,4.1,Witch Hazel,3344,0,15.6,17,1,-118.2,319.1,2010,,,,,,,,
V,2,65.9,L,0.6,Black Cherry,3346,0,29.9,30,1,-134.1,315.6,2010,,,,,,,,
V,2,63.6,L,2.3,Pignut Hickory,3347,0,211,221,1,-136.4,317.3,2010,,,,,,,,
V,2,63.1,L,0.8,Black Cherry,3348,0,33.3,36,1,-136.9,315.8,2010,,,,,,,,
V,2,62,L,0.1,Black Cherry,3349,0,23.3,25.1,1,-138,315.1,2010,,,,,,,,
V,2,61.8,L,1.3,Black Cherry,3350,0,24.9,26,1,-138.2,316.3,2010,,,,,,,,
V,2,61.2,L,0.5,Black Cherry,3351,0,14.4,15.2,1,-138.8,315.5,2010,,,,,,,,
V,2,59.9,L,1.9,Black Cherry,3352,0,24.7,23.9,1,-140.1,316.9,2010,,,,,,,,
V,2,57.1,L,0.8,Serviceberry,3353,0,16.2,18.6,1,-142.9,315.8,2010,,,,,,,,
V,2,56.1,L,3.3,Black Cherry,3354,0,31.5,33.2,1,-143.9,318.3,2010,,,,,,,,
V,2,54.8,L,3.2,Black Cherry,3355,0,34.5,35.7,1,-145.2,318.2,2010,,,,,,,,
V,2,52.5,L,3.3,Black Cherry,3356,0,17.8,19.7,1,-147.5,318.3,2010,,,,,,,,
V,2,49.9,L,4.7,Black Cherry,3357,0,10.9,0,1,-150.1,319.7,2010,,,,,,,,N
V,2,51.5,L,1.3,Black Cherry,3358,0,14.6,17.5,1,-148.5,316.3,2010,,,,,,,,
V,2,47.7,L,0.2,Serviceberry,3359,0,15.7,17.1,1,-152.3,315.2,2010,,,,,,,,
V,2,44.6,L,0.1,Black Cherry,3360,0,14.8,18.4,1,-155.4,315.1,2010,,,,,,,,
V,2,44.1,L,3.5,Black Cherry,3361,0,13,0,1,-155.9,318.5,2010,,,,,,,,S
V,2,39.7,L,1.1,Serviceberry,3362,0,19.4,21,1,-160.3,316.1,2010,,,,,,,,
V,2,31.4,L,3,Pignut Hickory,3364,0,90.4,96.5,1,-168.6,318,2010,,,,,,,,
V,2,19.6,L,0.3,White Oak,3365,0,11.6,14.2,1,-180.4,315.3,2010,,,,,,,,
V,2,16.4,L,2.4,Black/Northern Pin hybrid,3366,0,61.8,66.6,1,-183.6,317.4,2010,,,,,,,,
V,2,5.1,L,4.6,Black/Northern Pin hybrid,3367,0,116.4,124.4,1,-194.9,319.6,2010,,,,,,,,
V,2,0.1,L,2.7,Shagbark Hickory,3369,0,11.4,12.5,1,-199.9,317.7,2010,,,,,,,,
V,3,83.9,R,5.6,Black Cherry,3370,0,33.1,36.9,1,-116.1,319.4,2010,,,,,,,,
V,3,79.6,R,6.2,Witch Hazel,3371,0,14,15.1,1,-120.4,318.8,2010,,,,,,,,
V,2,67.6,L,2.8,Autumn Olive,3372,0,12.8,13.8,1,-132.4,317.8,2010,,,,,,,,
V,3,87.3,R,7.6,Witch Hazel,3372,0,16.5,0,1,-112.7,317.4,2010,,,,,,,,
V,3,85,R,4.9,Witch Hazel,3373,0,14.4,15.6,1,-115,320.1,2010,,,,,,,,
V,3,84.9,R,3.7,Witch Hazel,3374,0,13.1,14.4,1,-115.1,321.3,2010,,,,,,,,
V,3,86.3,R,2.8,Witch Hazel,3375,0,10.2,12.5,1,-113.7,322.2,2010,,,,,,,,
V,3,67.5,R,4.7,Black Cherry,3376,0,22.4,5.9,1,-132.5,320.3,2010,,,,,,,,R
V,3,76.4,R,5.5,Witch Hazel,3377,0,15.2,17.8,1,-123.6,319.5,2010,,,,,,,,
V,3,65.7,R,2,Black Cherry,3378,0,26,29,1,-134.3,323,2010,,,,,,,,
V,3,64.3,R,5,White Oak,3379,0,65.9,68.4,1,-135.7,320,2010,,,,,,,,
V,3,62.5,R,3.3,Black Cherry,3380,0,14.3,16.8,1,-137.5,321.7,2010,,,,,,,,
V,3,59.6,R,3.5,Black Cherry,3381,0,31,34.6,1,-140.4,321.5,2010,,,,,,,,
V,3,55.5,R,4.1,Black Cherry,3382,0,22.7,23.9,1,-144.5,320.9,2010,,,,,,,,
V,3,56.7,R,1.8,Pignut Hickory,3383,0,31.1,34.7,1,-143.3,323.2,2010,,,,,,,,
V,3,56,R,2.6,Black Oak,3384,0,144.5,144.6,1,-144,322.4,2010,,,,,,,,
V,3,54.5,R,4.3,Black Cherry,3385,0,32.4,36.6,1,-145.5,320.7,2010,,,,,,,,
V,3,51.7,R,0.5,Black Cherry,3386,0,14,14.9,1,-148.3,324.5,2010,,,,,,,,
V,3,47.2,R,3.6,Serviceberry,3387,0,12.8,0,1,-152.8,321.4,2010,,,,,,,,S
V,3,48.9,R,3.1,Black Oak,3388,0,105.3,105.8,1,-151.1,321.9,2010,,,,,,,,
V,3,47.7,R,0.8,Black Cherry,3389,0,28.7,29.5,1,-152.3,324.2,2010,,,,,,,,
V,3,45.5,R,0.8,Black Cherry,3390,0,17,17.6,1,-154.5,324.2,2010,,,,,,,,
V,3,46.1,R,3.2,Black Cherry,3391,0,20,21.6,1,-153.9,321.8,2010,,,,,,,,
V,3,41.6,R,1.6,Pignut Hickory,3392,0,94.8,99.5,1,-158.4,323.4,2010,,,,,,,,
V,3,34.9,R,1.1,Serviceberry,3393,0,16.1,18.4,1,-165.1,323.9,2010,,,,,,,,
V,3,29.4,R,2.8,Pignut Hickory,3394,0,11.9,15,1,-170.6,322.2,2010,,,,,,,,
V,3,28.8,R,1.8,Black/Northern Pin hybrid,3395,0,19.1,23.7,1,-171.2,323.2,2010,,,,,,,,
V,3,13,R,1.5,Black/Northern Pin hybrid,3396,0,92.1,95,1,-187,323.5,2010,,,,,,,,
V,3,6.2,R,1.5,Black/Northern Pin hybrid,3397,0,46,47.8,1,-193.8,323.5,2010,,,,,,,,
V,3,3.2,R,3.2,Pignut Hickory,3398,0,11.1,12.1,1,-196.8,321.8,2010,,,,,,,,
V,3,2.3,R,3.5,Pignut Hickory,3399,0,27.9,31,1,-197.7,321.5,2010,,,,,,,,
V,3,71.2,R,6.3,Pignut Hickory,3400,0,56.1,59.8,1,-128.8,318.7,2010,,,,,,,,
V,3,49,L,0.9,Black Cherry,3895,0,17.9,18.7,1,-151,325.9,2010,,,,,,,,
V,3,49.4,L,2.7,Black Cherry,3896,0,19.9,22,1,-150.6,327.7,2010,,,,,,,,
V,3,48.8,L,1.8,Black Oak,3900,0,118.4,123.2,1,-151.2,326.8,2010,,,,,,,,
V,3,96.6,R,5.9,Witch Hazel,4201,0,12,12.5,1,-103.4,319.1,2010,,,,,,,,
V,3,87.6,L,3.6,Black Cherry,4202,0,25.8,27.1,1,-112.4,328.6,2010,,,,,,,,
V,3,89.8,R,6.2,Witch Hazel,4203,0,11.2,11.5,1,-110.2,318.8,2010,,,,,,,,
V,3,91.8,R,6,Black Cherry,4204,0,23,36.5,1,-108.2,319,2010,,,,,,,,
V,3,91.5,L,2,Witch Hazel,4205,0,12.6,13.3,1,-108.5,327,2010,,,,,,,,
V,3,93.5,R,6,Witch Hazel,4206,0,12.5,12.5,1,-106.5,319,2010,,,,,,,,
V,3,97.2,R,1.3,White Oak,4207,0,129.6,130.5,1,-102.8,323.7,2010,,,,,,,,
V,3,53.1,L,0.7,Black Cherry,4209,0,21.7,25.9,1,-146.9,325.7,2010,,,,,,,,
V,3,97.2,R,3.4,Black Oak,4210,0,136.1,138.7,1,-102.8,321.6,2010,,,,,,,,
V,1,7,L,3.8,Black/Northern Pin hybrid,4211,0,177.5,189,1,-193,308.8,2010,,,,,,,,
V,3,54.4,L,1.2,Autumn Olive,4212,0,12,15.4,1,-145.6,326.2,2010,,,,,,,,
V,3,91.5,L,4.8,Black Cherry,4214,0,16.7,18.2,1,-108.5,329.8,2010,,,,,,,,
V,3,89.1,R,1.2,Witch Hazel,4215,0,10.1,10.7,1,-110.9,323.8,2010,,,,,,,,
V,3,95.9,R,1,Witch Hazel,4220,0,11.7,0,1,-104.1,324,2010,,,,,,,,
V,3,89.1,R,2.5,Witch Hazel,4221,0,12.4,14.5,1,-110.9,322.5,2010,,,,,,,,
V,3,91.5,R,4.8,Black Cherry,4223,0,33.8,38.6,1,-108.5,320.2,2010,,,,,,,,
V,3,82.7,L,3.2,Black Cherry,4225,0,23.4,25.6,1,-117.3,328.2,2010,,,,,,,,
V,3,64.6,L,4.2,Black Cherry,4226,0,38.7,46.5,1,-135.4,329.2,2010,,,,,,,,
V,1,26.7,L,3.3,Pignut Hickory,4227,0,60,61.9,1,-173.3,308.3,2010,,,,,,,,
V,3,78,L,2.8,Black Cherry,4228,0,18.6,22.8,1,-122,327.8,2010,,,,,,,,
V,3,89.3,R,5,Witch Hazel,4229,0,10.2,0,1,-110.7,320,2010,,,,,,,,
V,3,95.3,L,2.8,Black Cherry,4230,0,15.7,14.3,1,-104.7,327.8,2010,,,,,,,,
V,3,97.5,L,4,Black Cherry,4400,0,28,32.9,1,-102.5,329,2010,,,,,,,,
V,3,89.4,L,2.2,White Oak,4401,0,178.1,183.1,1,-110.6,327.2,2010,,,,,,,,
V,3,45.7,L,3.3,Black Cherry,4402,0,16.5,17.8,1,-154.3,328.3,2010,,,,,,,,
V,3,87.6,R,1.4,Black Cherry,4600,0,32.9,35,1,-112.4,323.6,2010,,,,,,,,
V,5,55.3,R,1,Black Cherry,4850,0,35.6,35.2,1,-144.7,344,2010,,,,,,,,
V,6,41.3,L,5,Black/Northern Pin hybrid,5765,0,86.4,93.5,1,-158.7,360,2010,,,,,,,,
V,5,59.5,R,3.7,Black Cherry,6601,0,27.5,29,1,-140.5,341.3,2010,,,,,,,,
V,5,59.9,R,0.1,Serviceberry,6602,0,16.7,17.7,1,-140.1,344.9,2010,,,,,,,,
V,5,61.1,R,0.7,Black Cherry,6603,0,27.1,0,1,-138.9,344.3,2010,,,,,,,,S
V,5,64.6,R,0.8,Black Oak,6604,0,133.1,134.9,1,-135.4,344.2,2010,,,,,,,,
V,5,62.8,R,1.7,Black Cherry,6605,0,34.5,34.8,1,-137.2,343.3,2010,,,,,,,,
V,5,68,R,3,Black Cherry,6606,0,47.2,48,1,-132,342,2010,,,,,,,,
V,5,69.2,R,0.5,Black Cherry,6607,0,20,20.3,1,-130.8,344.5,2010,,,,,,,,
V,5,71,R,1,Black Cherry,6608,0,14.8,15.8,1,-129,344,2010,,,,,,,,
V,5,70.4,R,4.6,Black Cherry,6609,0,14.4,13.7,1,-129.6,340.4,2010,,,,,,,,
V,5,75.4,R,1.8,Serviceberry,6610,0,19,22.3,1,-124.6,343.2,2010,,,,,,,,
V,5,75.8,R,1.4,Black Cherry,6611,0,38.1,37.8,1,-124.2,343.6,2010,,,,,,,,
V,5,77.8,R,3.3,Black/Red Oak hybrid,6612,0,166,166,1,-122.2,341.7,2010,,,,,,,,
V,5,80.3,R,3.2,Serviceberry,6613,0,21.1,23.2,1,-119.7,341.8,2010,,,,,,,,
V,5,90.7,R,1.6,Black Cherry,6614,0,31.2,32.5,1,-109.3,343.4,2010,,,,,,,,
V,5,94.8,R,1.7,Black Cherry,6615,0,42.4,43.3,1,-105.2,343.3,2010,,,,,,,,
V,5,95.4,R,0.8,Black Oak,6616,0,130.4,135.4,1,-104.6,344.2,2010,,,,,,,,
V,5,98.7,R,0.7,Black Cherry,6617,0,16.5,0,1,-101.3,344.3,2010,,,,,,,,S
V,5,98.8,R,3,Black Cherry,6618,0,14.9,15.7,1,-101.2,342,2010,,,,,,,,
V,5,100,R,4,Black Cherry,6619,0,31.7,32.9,1,-100,341,2010,,,,,,,,
V,5,97.4,L,1.6,Black Cherry,6620,0,49.1,50.6,1,-102.6,346.6,2010,,,,,,,,
V,5,96,L,1.5,Black Oak,6621,0,201.2,206.2,1,-104,346.5,2010,,,,,,,,
V,5,94.8,L,0.9,Black Cherry,6622,0,31.8,32.2,1,-105.2,345.9,2010,,,,,,,,
V,5,93.6,L,0.3,Black Cherry,6623,0,31.9,32,1,-106.4,345.3,2010,,,,,,,,
V,5,90.5,L,2.8,Black Cherry,6624,0,54.3,55.8,1,-109.5,347.8,2010,,,,,,,,
V,5,90.5,L,4,Black Cherry,6625,0,13.4,0,1,-109.5,349,2010,,,,,,,,S
V,5,88.9,L,3.1,Black Cherry,6626,0,39.3,41,1,-111.1,348.1,2010,,,,,,,,
V,5,78.5,L,0.7,Pignut Hickory,6627,0,85.3,86.4,1,-121.5,345.7,2010,,,,,,,,
V,5,77.4,L,1.2,Black Cherry,6628,0,19.3,0,1,-122.6,346.2,2010,,,,,,,,S
V,5,74.9,L,0,Black Cherry,6629,0,14.5,16.1,1,-125.1,345,2010,,,,,,,,
V,5,74.9,L,4.1,White Oak,6630,0,158.5,170.1,1,-125.1,349.1,2010,,,,,,,,
V,5,69.3,L,0.8,Black Cherry,6631,0,33.1,30.6,1,-130.7,345.8,2010,,,,,,,,
V,5,68.3,L,4.4,Black Cherry,6632,0,48.9,49,1,-131.7,349.4,2010,,,,,,,,
V,5,66.9,L,2.3,Black Cherry,6633,0,29.8,29.8,1,-133.1,347.3,2010,,,,,,,,
V,5,63,L,1.5,Black Cherry,6634,0,43,46.8,1,-137,346.5,2010,,,,,,,,
V,5,56.2,L,3,Black Cherry,6635,0,26.9,27.9,1,-143.8,348,2010,,,,,,,,
V,5,53,L,3.3,Black Cherry,6636,0,21.7,22.4,1,-147,348.3,2010,,,,,,,,
V,5,51.6,L,0.8,Pignut Hickory,6637,0,156,159,1,-148.4,345.8,2010,,,,,,,,
V,5,48.1,L,3.5,Black Cherry,6638,0,53.7,57.3,1,-151.9,348.5,2010,,,,,,,,
V,5,39.2,L,2.7,Black/Northern Pin hybrid,6639,0,113.4,118.7,1,-160.8,347.7,2010,,,,,,,,
V,5,36.9,L,1,Black/Northern Pin hybrid,6640,0,26.5,33,1,-163.1,346,2010,,,,,,,,
V,5,31,L,1,Black/Northern Pin hybrid,6641,0,52.3,57.4,1,-169,346,2010,,,,,,,,
V,5,25.6,L,5,Black/Northern Pin hybrid,6642,0,123.5,131,1,-174.4,350,2010,,,,,,,,
V,5,22.2,L,1.5,Black/Northern Pin hybrid,6643,0,116.7,122,1,-177.8,346.5,2010,,,,,,,,
V,5,19.7,L,7.1,Black/Northern Pin hybrid,6644,0,54,62.6,1,-180.3,352.1,2010,,,,,,,,
V,6,6.8,R,2.8,Black/Northern Pin hybrid,6645,0,82.1,100,1,-193.2,352.2,2010,,,,,,,,
V,6,9,R,1.2,Black Cherry,6646,0,40.6,44.4,1,-191,353.8,2010,,,,,,,,
V,6,14.8,R,3.5,Black/Northern Pin hybrid,6647,0,27.9,32.1,1,-185.2,351.5,2010,,,,,,,,
V,6,16,R,0.4,Shagbark Hickory,6648,0,33.2,36.6,1,-184,354.6,2010,,,,,,,,
V,6,33.7,R,3.3,Black/Northern Pin hybrid,6649,0,55.4,0,1,-166.3,351.7,2010,,,,,,,,S
V,6,37.2,R,0.8,Black/Northern Pin hybrid,6650,0,53.5,55.8,1,-162.8,354.2,2010,,,,,,,,
V,6,37.5,R,3.8,Black/Northern Pin hybrid,6651,0,122.4,128.2,1,-162.5,351.2,2010,,,,,,,,
V,6,40.4,R,1.4,Black/Northern Pin hybrid,6652,0,47.7,47.9,1,-159.6,353.6,2010,,,,,,,,
V,6,41.1,R,1.4,Black/Northern Pin hybrid,6653,0,61.1,62.7,1,-158.9,353.6,2010,,,,,,,,
V,6,48.4,R,4.1,Autumn Olive,6654,0,12.6,19.3,1,-151.6,350.9,2010,,,,,,,,
V,6,51.6,R,0.5,Black Cherry,6655,0,33.1,33.2,1,-148.4,354.5,2010,,,,,,,,
V,6,53.9,R,3.7,Black Cherry,6656,0,33.8,32.4,1,-146.1,351.3,2010,,,,,,,,
V,6,54.9,R,6.2,Black Cherry,6657,0,27.3,27.5,1,-145.1,348.8,2010,,,,,,,,
V,6,58.5,R,3.7,Pignut Hickory,6659,0,58.8,57,1,-141.5,351.3,2010,,,,,,,,
V,6,61.6,R,3.1,Black Cherry,6660,0,19,18.2,1,-138.4,351.9,2010,,,,,,,,
V,6,61.6,R,5.4,Black Cherry,6661,0,43.5,0,1,-138.4,349.6,2010,,,,,,,,S
V,6,67,R,3.2,Black Cherry,6662,0,16.9,16.9,1,-133,351.8,2010,,,,,,,,
V,6,66.6,R,4.5,Serviceberry,6663,0,21.7,23.4,1,-133.4,350.5,2010,,,,,,,,
V,6,72.5,R,1.2,Pignut Hickory,6664,0,97.4,94.5,1,-127.5,353.8,2010,,,,,,,,
V,6,75.9,R,5.2,Black Cherry,6665,0,29.4,32,1,-124.1,349.8,2010,,,,,,,,
V,6,76.6,R,3.1,Black Cherry,6666,0,19.1,20.7,1,-123.4,351.9,2010,,,,,,,,
V,6,81.2,R,0.7,Pignut Hickory,6667,0,45.8,48.4,1,-118.8,354.3,2010,,,,,,,,
V,6,81.2,R,4.3,Serviceberry,6668,0,18.2,19.7,1,-118.8,350.7,2010,,,,,,,,
V,6,84.4,R,1.9,Black Oak,6669,0,154,159.1,1,-115.6,353.1,2010,,,,,,,,
V,6,86.6,R,5.2,Black Cherry,6670,0,45.6,47.5,1,-113.4,349.8,2010,,,,,,,,
V,6,86.6,R,0,Black Cherry,6671,0,34.5,34.8,1,-113.4,355,2010,,,,,,,,
V,6,88.8,R,0.9,Black Cherry,6672,0,28.8,30.7,1,-111.2,354.1,2010,,,,,,,,
V,6,93.6,R,4.5,Pignut Hickory,6673,0,170.8,180.2,1,-106.4,350.5,2010,,,,,,,,
V,6,97.4,R,4.9,Black Cherry,6674,0,35.8,35.2,1,-102.6,350.1,2010,,,,,,,,
V,6,98.3,R,0,Black Cherry,6675,0,23.7,24.8,1,-101.7,355,2010,,,,,,,,
V,6,99.6,L,0.4,White Oak,6676,0,43.8,45.7,1,-100.4,355.4,2010,,,,,,,,
V,6,96.4,L,3.9,Black Cherry,6677,0,35.8,36,1,-103.6,358.9,2010,,,,,,,,
V,6,94.2,L,5,Black Cherry,6678,0,15,19,1,-105.8,360,2010,,,,,,,,
V,6,91.7,L,3.3,Black Cherry,6679,0,34.5,33.5,1,-108.3,358.3,2010,,,,,,,,
V,6,88,L,3.7,Black Cherry,6680,0,39.3,39.4,1,-112,358.7,2010,,,,,,,,
V,6,87.7,L,1.2,Pignut Hickory,6681,0,51.5,55.1,1,-112.3,356.2,2010,,,,,,,,
V,6,86.1,L,1.6,Serviceberry,6682,0,13.8,14.9,1,-113.9,356.6,2010,,,,,,,,
V,6,83.3,L,4.1,Black Cherry,6683,0,22,23.1,1,-116.7,359.1,2010,,,,,,,,
V,6,80.9,L,4.7,Black Cherry,6684,0,45,49,1,-119.1,359.7,2010,,,,,,,,
V,6,74.4,L,4.2,Black Oak,6685,0,112.2,112.5,1,-125.6,359.2,2010,,,,,,,,
V,6,69.8,L,4.6,Black Oak,6687,0,80.9,81,1,-130.2,359.6,2010,,,,,,,,
V,6,65.6,L,0.7,Black Cherry,6689,0,23,28.6,1,-134.4,355.7,2010,,,,,,,,
V,6,66.9,L,2.2,Black Cherry,6690,0,11,11.2,1,-133.1,357.2,2010,,,,,,,,
V,6,61.8,L,2.3,Black Oak,6691,0,199,201.3,1,-138.2,357.3,2010,,,,,,,,
V,6,62.4,L,4.7,Black Cherry,6692,0,19.2,20.8,1,-137.6,359.7,2010,,,,,,,,
V,6,59.1,L,2.3,Black Cherry,6693,0,47,44.1,1,-140.9,357.3,2010,,,,,,,,
V,6,54.7,L,3.6,Black Oak,6694,0,141.5,146.5,1,-145.3,358.6,2010,,,,,,,,
V,6,54,L,2.3,Black Cherry,6695,0,79,77.1,1,-146,357.3,2010,,,,,,,,
V,6,48.5,L,1.9,Black/Northern Pin hybrid,6696,0,35.5,41.6,1,-151.5,356.9,2010,,,,,,,,
V,6,47.2,L,3.9,Black/Northern Pin hybrid,6697,0,68.3,77.2,1,-152.8,358.9,2010,,,,,,,,
V,6,27.9,L,2.7,Black/Northern Pin hybrid,6699,0,29.9,31.8,1,-172.1,357.7,2010,,,,,,,,
V,6,27.3,L,1.6,Black/Northern Pin hybrid,6700,0,41.9,45.4,1,-172.7,356.6,2010,,,,,,,,
V,8,69.5,L,0.6,Black Cherry,6801,0,33.2,35,1,-130.5,375.6,2010,,,,,,,,
V,8,57.9,L,0.4,Black/Northern Pin hybrid,6802,0,42.6,42.5,1,-142.1,375.4,2010,,,,,,,,
V,8,54.9,L,1.2,Black/Northern Pin hybrid,6803,0,85.7,87.2,1,-145.1,376.2,2010,,,,,,,,
V,8,52.6,L,4.1,Black/Northern Pin hybrid,6804,0,106.7,110.7,1,-147.4,379.1,2010,,,,,,,,
V,8,49.2,L,1.4,Black/Northern Pin hybrid,6805,0,40.6,41.1,1,-150.8,376.4,2010,,,,,,,,
V,8,46.8,L,2.1,Black/Northern Pin hybrid,6806,0,50.8,0,1,-153.2,377.1,2010,,,,,,,,
V,8,25.5,L,4.1,Red Maple,6811,0,41.5,53.1,1,-174.5,379.1,2010,,,,,,,,
V,8,24.8,L,0.3,Black/Northern Pin hybrid,6812,0,38.4,48.2,1,-175.2,375.3,2010,,,,,,,,
V,9,4.1,R,1,Pignut Hickory,6813,0,43.1,54.1,1,-195.9,384,2010,,,,,,,,
V,9,5.3,R,0.5,Pignut Hickory,6814,0,57.2,69,1,-194.7,384.5,2010,,,,,,,,
V,9,30.7,R,1.1,White Oak,6815,0,10.1,16.8,1,-169.3,383.9,2010,,,,,,,,
V,9,31,R,4.6,Eastern Red Cedar,6816,0,41,47.4,1,-169,380.4,2010,,,,,,,,
V,9,39.9,R,1.2,Pignut Hickory,6817,0,14.2,17.6,1,-160.1,383.8,2010,,,,,,,,
V,9,56.2,R,1.9,Black/Northern Pin hybrid,6818,0,51.6,53.8,1,-143.8,383.1,2010,,,,,,,,
V,9,61,R,2.1,Black/Northern Pin hybrid,6819,0,68.8,70.8,1,-139,382.9,2010,,,,,,,,
V,9,71.2,R,1.6,Bitternut Hickory,6820,0,40,41.3,1,-128.8,383.4,2010,,,,,,,,
